empresa,ticker,data_publicacao,fonte,tipo,titulo,url,snippet_ou_trecho,sentimento,tags,severidade,resumo_curto
Brava Energia,BRAV3,2025-12-18T08:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) dispara até 10% com petróleo e investimentos no radar - Money Times,https://news.google.com/rss/articles/CBMiswFBVV95cUxPSXdqS2h5NmpybnhNWlV6UXZLNTUwUnJQTjNJX2J4bTFWVWVqaG40UFNneWQ5akJlWXRIb2pDTVprVVFYaTlfVHkzTnNwekJoaEphc0U2WlIwQjA4RFVTOTdlMlNadUxUc3VCb2hHWkhUZjY3ZXQzZi0yYWM5LWlqWVJHc09kU09sY29QMy1FdWg3LTY1YXhPYm52YXpmZVlvQXFKd1c4UjIxd2c5RnhpNk9ZSQ?oc=5,Brava Energia (BRAV3) dispara até 10% com petróleo e investimentos no radar Money Times,positivo,setor_macro,1,Ação da Brava Energia (BRAV3) dispara até 10% impulsionada por movimento favorável de preços de petróleo e perspectivas de investimentos na companhia.
Brava Energia,BRAV3,2026-01-16T08:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) desembolsa US$ 450 milhões para compra de ativos da Petronas; entenda - Money Times,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQYUxlSWV3XzBKWkE4OGJFOEplREM3eHpXRHZTNGU0MkdNYzdtdWhHSzU1cWY1S2pRbEdneXVBYWV3MVpqU1Vtd1RQRmhfNWd2Wjgxd3REbHN1cVplSDU3NkFTX2hCcUZ5dllLRHJDOUkxMTVRRDdQY192T2NLTWdEaW9BNEZGb251VWNEemY5MVFaRkZObGhUUkxqSGxvTTdqX1VEZFlubmdBOVpUZUxVbE1BbXZNVVBiVnRxVGY3VS0?oc=5,Brava Energia (BRAV3) desembolsa US$ 450 milhões para compra de ativos da Petronas; entenda Money Times,positivo,m&a_estrategia;operacional_incidente,2,"Brava Energia (BRAV3) desembolsou US$ 450 milhões para aquisição de ativos da Petronas, representando uma operação estratégica de expansão patrimonial."
Brava Energia,BRAV3,2026-01-12T08:00:00+00:00,Google News,noticia,Dança das cadeiras: CEO da Brava Energia (BRAV3) renuncia e petrolífera faz mudanças no alto escalão; veja potencial de alta para a ação - Seu Dinheiro,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPRlg4LTN6NWNDaEF4cUlOZFkzTzRjUGdaNzlPVDJIRXVpMG0tZzl5bFVoeFBGNGdYSVlsNkZUZ3loUDBwOHYxU29uSjdOdVp1blVEb0FGTjM5c1V4ZTIycm5sQUlwRm1YRDdxY21oVU5WT2xyZlgwOC1Wb29rSy1YUGxGR1BqNU42SmlYMVpKMHYtSlhlU3hGYmhweVpfd1I0MGdVcklvdzlNaVlvVGVRcGNYNTZvamwtSnlISFpFZzJDUmRfRkFGNy0zTEN2TWtQWXNYTGdMYzR0TkU?oc=5,Dança das cadeiras: CEO da Brava Energia (BRAV3) renuncia e petrolífera faz mudanças no alto escalão; veja potencial de alta para a ação Seu Dinheiro,positivo,governanca,2,CEO da Brava Energia (BRAV3) renuncia e a empresa realiza mudanças no alto escalão. A análise apresentada sugere potencial de alta para a ação.
Brava Energia,BRAV3,2025-10-13T12:26:30+00:00,Google News,noticia,Brava Energia (BRAV3): Operações em Potiguar parcialmente paralisadas pela ANP - conteudos.xpi.com.br,https://news.google.com/rss/articles/CBMizAFBVV95cUxNcGFRcmd0ZmNjNGQyRnZuMW5vSFlIMmtSa2VrUjdMX3ZlTVZxVmgtalk4MXZLUW12Y0JLTHp2bHF3bHBySWJac0thWTdDdERNNWJhRC1yZi0zb0VQa3hTeDUyZUwxc29CaERNY09CNkxhV2RWVjhQWUwycVo0QUh4ZFhBLTBzYjRvV1hEVU92WjVMOG9UY0FpdHBpNUkwdWxSRlBmWjFIZ0J0QXFQZ1RUd2xFXzNvLWlZLUozaHhnZjlIQmFRdnlob1Axb3M?oc=5,Brava Energia (BRAV3): Operações em Potiguar parcialmente paralisadas pela ANP conteudos.xpi.com.br,negativo,operacional_incidente;legal_regulatorio,2,"A ANP determinou paralisação parcial das operações da Brava Energia (BRAV3) no campo de Potiguar, impactando a produção da companhia."
Brava Energia,BRAV3,2026-01-12T08:00:00+00:00,Google News,noticia,CEO da Brava Energia (BRAV3) renuncia e petrolífera faz mudanças no alto escalão; veja quem assume - Money Times,https://news.google.com/rss/articles/CBMiywFBVV95cUxOVDJtT2VJck5MbGZ0TkRrY0pMSVRtSHplSF9KTFFlejRWSHNBTTM4d1cxa0tENGtoM1VYbTRZdkxUWVI2VkQ2ZUhvRURtb2NYUVF0Tkl0YmFzUV9OMmFpUTBieGxLaGZncV9QR2w0dkNOQS12XzNQZmVQRUtjUGc3LXdrX0hUTDByeUEtcnhZN0RlN19USHZkZ0daTmNBdFNuQkJ6U2N2czVZd2FwU1pkTkxCRXJuaTV6YS1UcG9ZY0tvRWJJZ3pmay1JQQ?oc=5,CEO da Brava Energia (BRAV3) renuncia e petrolífera faz mudanças no alto escalão; veja quem assume Money Times,negativo,governanca,2,O CEO da Brava Energia (BRAV3) renunciou e a empresa realizou mudanças no alto escalão. O texto não especifica dados quantitativos ou nomes dos envolvidos nas mudanças.
Brava Energia,BRAV3,2025-10-23T20:43:47+00:00,Google News,noticia,Brava Energia (BRAV3) nomeia Luiz Carvalho como novo CFO - conteudos.xpi.com.br,https://news.google.com/rss/articles/CBMisAFBVV95cUxPbTRJdkJiUEw5TmhzTWo4dk1SWWRFYXl5UGVwSVdoWXBaakVTSGdUVVZMZHM2ZFQ1N0VKdFhlNXlOazFxMXNSdlhqR0VtbjZXaG9HWFBlMUNRZHlIeVk2dlhMOGoxbXo0amtxTnZyVi1HRWVBOXJPbVdzUm5ZbTZReEVmeVR2WGJEa1RFcW4wOXVMX3AxTFZHY3p0OXh2VWxYQ0hxcTcxSjhKb0cwejNNcA?oc=5,Brava Energia (BRAV3) nomeia Luiz Carvalho como novo CFO conteudos.xpi.com.br,neutro,governanca,1,Brava Energia (BRAV3) anuncia a nomeação de Luiz Carvalho para o cargo de Chief Financial Officer (CFO). Trata-se de uma mudança administrativa na estrutura de governança da empresa.
Brava Energia,BRAV3,2026-03-17T07:00:00+00:00,Google News,noticia,Brava (BRAV3) tomba quase 4% após plano frustrado de comprar ativos da Petronas; entenda - Money Times,https://news.google.com/rss/articles/CBMivwFBVV95cUxPLU5pU0c4SXVkWnJqUlh1Z2ZFVWdSS0xKTS1qczJQTHBFaldkeFhCQk5YOW1ydGNKbXhMMjQzd1BTSjB4by14V1FQZUNIeFpmNE9RanZOVWZPTUw2VWtEY19KM0Q5LW00aV9rNlpfNWRDUVJWa2J6cUN6TXN0OUVzSk1MSWltNlFJeEkwdHJQeGVYTUpCM2JkNGhkeV9aQTk3VWpXNTRJRGhhWUtMaFFxc3RpSW1Mdmo5aFJZc3hKNA?oc=5,Brava (BRAV3) tomba quase 4% após plano frustrado de comprar ativos da Petronas; entenda Money Times,negativo,m&a_estrategia;operacional_incidente,2,As ações da Brava (BRAV3) caíram aproximadamente 4% após o fracasso de seu plano de aquisição de ativos da Petronas. O insucesso na estratégia de expansão representa um evento relevante para análise de crédito da companhia.
Brava Energia,BRAV3,2026-01-07T08:00:00+00:00,Google News,noticia,"Embraer (EMBJ3), Azul (AZUL54), Brava Energia (BRAV3) e outros destaques desta quarta-feira (7) - Money Times",https://news.google.com/rss/articles/CBMiugFBVV95cUxOb29Eb0RacTdJbFlpaC12MVp6WFEyMTlTQlpXQVpuZVgyWkh3NnhCd2JXdUxBRGNOVGJnNzFIZHR5NHllNVJoNkpSTU11LVZkOHl0TjlYdkkwSVRrNTVXd2N6ZFJrSzlIUnRoZUNJaFJ0WGtKUzNwYTdWYmFzUEZWcmRVM0dDRzdZUTl6RFNaVWVOLWxFbkIzSEkyLURoQm5QRXlzazc1Z1VZd3VaV2Z2ZWRfSzdYNGFUNEE?oc=5,"Embraer (EMBJ3), Azul (AZUL54), Brava Energia (BRAV3) e outros destaques desta quarta-feira (7) Money Times",neutro,setor_macro,1,"Notícia destacando empresas em evidência no mercado: Embraer (EMBJ3), Azul (AZUL54) e Brava Energia (BRAV3). Trata-se de uma listagem de destaques do dia sem informações específicas sobre eventos ou impactos materiais."
Brava Energia,BRAV3,2025-12-17T17:00:46+00:00,Google News,noticia,Fim da especulação: Brava Energia (BRAV3) e Eneva (ENEV3) negam rumores sobre negociação de ativos - Seu Dinheiro,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNc0JzX1hITXNUMVdyX0xGWE9JSlZMdm5ZanhGSTh4VDdBcy1WRWEtMGVrcm9abGdfQ0s1Nk5neTlHYzNnaTJSa1c5T1VhSTJ1NndPdDhjeDJXSmptR0ZqZDhpS1lnNTQ5ODItS1RjU3dBNDVTb19wMm9sTnRWVFFwSHRJOUpfSEx4UDgtSmwyWndPbG1lSEdPdXhOUG1fRGl5UTJpaEJpV0VxclJaSE9vQm1CSUtmOWl4UE1zN2VFdWNjV0tUOUJPREJSTUdILVNKeVNESmo3QzA?oc=5,Fim da especulação: Brava Energia (BRAV3) e Eneva (ENEV3) negam rumores sobre negociação de ativos Seu Dinheiro,neutro,m&a_estrategia,1,"Brava Energia (BRAV3) e Eneva (ENEV3) negam rumores sobre negociação de ativos, encerrando especulações sobre possível transação entre as empresas."
Brava Energia,BRAV3,2025-10-21T07:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) tem queda após renúncia de dois diretores em dança das cadeiras - Valor Investe,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQcDdxOXprTDJVNlI0TDRVOTMtMUlmdXZkY2tZNmZpT0NoNDZGR0VUOHQ5c0JLV0hxNnJlTjV3ZXVPNElPY2JyU0RkOG1zWVhNSnI2M3pqMFE0X1k2bUJES3RUSVF4WWw5S0tRbkloUzRSbnpFbmx3Q19oNFZ6VHVwQ2Nodzk4MURwNkVqOV9WeVRpNFl0QW91RDctMjBJcldHbjBqVFVaTkIyUzQyejI2a0xCcVVRSVhJY2lXSHFTWTk0YkJWRmJMVDk2VkVIbzh0eGlmWDQ0MGt5cFFNREpzMDkyNm5hTUVMX1ZXb1BiZll6MkhjY2fSAYQCQVVfeXFMTkdaTW9OZ2ZsSmhDekI5RzdMOTl5RlBnS0FPUGd1QVFDUmU1MXdoZUJiNXJIa3NLSXJhZUh4Z0QwakhEcmVSajlrX3pOWFVZSHp6YlZWdTFRaGtrTFlpN3ZqWEV6RlhVVTE4QUFnc2hCMXFTSFFaY1dwQTJVcWVreEhzamZwYjZvck9YOVEtUnVpWm1aWkdrc19lcDd5UWZXNm9QWEdQa3NVeUpKZVR1cVdzbHlhbjlKZWFIX3plQUY2NldHY0ZpNDdkU2lfaThoc2FhMFJBM3U3WnhRY3RpbHBEZUd5c25OVUl6c1Q1d1VJLVNEZmxPTzdMVk5NZ2xvdUdSaFo?oc=5,Brava Energia (BRAV3) tem queda após renúncia de dois diretores em dança das cadeiras Valor Investe,negativo,governanca,2,"Brava Energia (BRAV3) registrou queda nas cotações após a renúncia de dois diretores da empresa, caracterizado como movimentação interna de cargos."
Brava Energia,BRAV3,2025-11-10T08:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) tem mudanças de estratégia e CEO responde para quando ficam os dividendos - Money Times,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQUk4taU5OQmdxamFuSEVzQlhfeDFRQ1RERmtPb3RZLXI2VVMtREJRQXJNUktGX0tNUEpBREJxNFpGMjNxTjFRYlMwS0k2OW1pSnY4NldJVVRvdkdlZndfRXJZdXhIYnVsNkd5TGRseVZNVG41dnlTWGRZNzM1cm41dVl0T0tVOGZ0cDFOMHFOSkQxV3ducGd0aEI0cEhTeE8tSW9qeGlSMUJYVkhpVEpkQWF3VU5IdGxtaGVPV1lfS0tOeUlUcGRoXw?oc=5,Brava Energia (BRAV3) tem mudanças de estratégia e CEO responde para quando ficam os dividendos Money Times,neutro,m&a_estrategia;resultado_guidance,2,Brava Energia (BRAV3) implementa mudanças de estratégia e CEO fornece informações sobre o cronograma de distribuição de dividendos à empresa.
Brava Energia,BRAV3,2025-12-17T08:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) nega negociação com Eneva (ENEV3) para venda de ativos - Investidor10,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNnhmekFCQkdkNlV1WDZWcUNXMmtEX1Q2cjdhaWM1NUY2cmJDT0NXQmZfVGxCdmxSeXdBaDNnbTFVZjd6SGNaZUJ0U0ItdFp3bnJ2aDFVSUVhUkhycXNLRXBBNXdZNmkyYnNxQ3lzdENVbl9rcEZ4MlJFelk2cDZPcldnQms4R2laQmFRYWxuNDczRG9SQ3BaMHNwOTZnX2wyM3R1bFZDLU5sb1JFcXhkMVdTSVQwNmFf0gG-AUFVX3lxTE1FNmdzQXNsNUhxbEFHNmlzX181UHVPa2E1VnJnTEpmY2NadE1XMW1rcTRkaUJhN3JSY3lPV0Zlb2NnOUlnWmtrR1lIZC1CRkVQbmZxeENxVkI1TlFzSEFDRGVnUzVyMXRpNHVwRmx3Nmo5M0dQRXl0Sks5Z0paQU5SVFFiUmlUSW1zYk9yaWdBbV9qbUJaaEZyOGQ1UWpnZDA5LUp3akxVS01hcXh6LU9KZEVKR2hyU0NxZFBRRXc?oc=5,Brava Energia (BRAV3) nega negociação com Eneva (ENEV3) para venda de ativos Investidor10,neutro,m&a_estrategia,1,Brava Energia nega estar em negociação com Eneva para venda de ativos. O comunicado desmente especulações sobre possível transação entre as duas empresas.
Brava Energia,BRAV3,2025-11-11T08:00:00+00:00,Google News,noticia,"Brava Energia (BRAV3) tem produção média de 91,8 mil boe/d no 3º trimestre - Money Times",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQMHAwX2MwLWxMaTFWeUFweWx6VDlWaEl5bVdxbzBzS2tpMTVEdFlUZm9EdS1GVUFESEJpa05WTVlFMmVCaGVldURtMFUwcE5oeUhTazNvb2k5ampJZGVoRmJFTmI1YkIxVHVtdk1jb1dHcTkzblI3bnR0VFdSMTdJVjVrVllTWTd3MHdiczBrcV9CcFRPUzIwOFBQamg3TGRUUlFHenZoWHBMd0k?oc=5,"Brava Energia (BRAV3) tem produção média de 91,8 mil boe/d no 3º trimestre Money Times",neutro,resultado_guidance;operacional_incidente,2,"Brava Energia registrou produção média de 91,8 mil boe/d no terceiro trimestre. A divulgação trata-se de dado operacional da companhia."
Brava Energia,BRAV3,2026-01-12T08:00:00+00:00,Google News,noticia,"Santander (SANB11), Brava Energia (BRAV3), Itaú (ITUB4) e outros destaques desta segunda-feira (12) - Money Times",https://news.google.com/rss/articles/CBMivAFBVV95cUxPcXlrVWgyeFYyems1ZFZnM3BNc28zVUlmN2FIbmJSMHh1WTFsUS1XR3VXUVc2cXNxS24zak1BUl9WWWhvSXpvdDNkamlPeDVVSFRHaTI0cm9rY0xQSFU4dXlxV2pobElVYTlTNmdxOWNXbTlaWTNGakJOWjItVG4wa3ZLTlJ4MzVlMWJOcFF0Vk1FblZkSzduR0tyWk0tYllieTZHb3N5cC1qMkRlTDlFZnlRSW8tQkkzWG91SA?oc=5,"Santander (SANB11), Brava Energia (BRAV3), Itaú (ITUB4) e outros destaques desta segunda-feira (12) Money Times",neutro,setor_macro,1,"Notícia de destaque do dia mencionando Santander (SANB11), Brava Energia (BRAV3) e Itaú (ITUB4) sem informações específicas sobre eventos ou resultados das empresas."
PetroRio,PRIO3,2026-04-01T23:09:46+00:00,Google News,noticia,"Prio (PRIO3) | Dados de Produção Mar/26 - Wahoo, finalmente! - analisa.genialinvestimentos.com.br",https://news.google.com/rss/articles/CBMirwFBVV95cUxOaHQyYnl0YmZEMUd1MG81Zk1hbXVxa0kwbGswS0VQYXpVYmk5bE1XQXZORzZ4SGEzTGxfdUlHUDZvWTByZGU4bUgxT0xvdTF0cmV5eXE1MW1Qa21YeTFkcG8xeWtuZTFEc1c0Wlh4YmZXN0hOS0hHZV9wSzZWQnlLQmtIeDRuYXp4bFRzRlIwb1d6ZHlLcDZCUzZjMmhkWGdpY09hM0VNQ2lCOVRLZnZz?oc=5,"Prio (PRIO3) | Dados de Produção Mar/26 - Wahoo, finalmente! analisa.genialinvestimentos.com.br",positivo,operacional_incidente,2,"Prio (PRIO3) apresenta dados de produção referentes a março de 2026, com destaque para a operacionalização do campo Wahoo. A notícia sugere avanço operacional significativo com a entrada em operação dessa unidade de produção."
PetroRio,PRIO3,2026-04-02T01:06:49+00:00,Google News,noticia,"Sai Prio (PRIO3), entra Petrobras (PETR4): dividendo com o fim da guerra é o alvo do BTG para abril - Seu Dinheiro",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPc1BtRF9TNVpnUUlORXUzalRKMWFXd1VFcXhIbXdTdUloZlRyRDFfZ3VTRFBUTHU5VDc4Yi1YMEJCWFdqRGJHOERCM1BIVnpESUxKSkI0ZUNneVp4VkplMTNaMWxfemJJZG8xNkxqckVxczRYMURsd3RuUzBENWFJRk13eHNuX01qUUp3S0RIek5qRG4tamw5VUdieEFydndOd1c4Nk1naE94bnFKVUFrWS1qbjh6Tk5pWk8yLW9yUjRoZXU1UjRfMG9nR3kzNVdkRGRhdU5PWGc5aEJoQWc?oc=5,"Sai Prio (PRIO3), entra Petrobras (PETR4): dividendo com o fim da guerra é o alvo do BTG para abril Seu Dinheiro",positivo,m&a_estrategia;setor_macro,2,"BTG realiza mudança em sua carteira de recomendação em abril, saindo da posição em Prio (PRIO3) e entrando em Petrobras (PETR4), com expectativa de dividendos associados ao fim da guerra."
PetroRio,PRIO3,2026-04-01T21:09:00+00:00,Google News,noticia,"Prio (PRIO3) ainda tem risco de avalancagem, mas upside com catalisadores à vista - br.investing.com",https://news.google.com/rss/articles/CBMizwFBVV95cUxQTjgxZFNCTlNnRHpSTFNXNG1VWkRLTE51YU1KeHV6VG8tWlBtTEJ5WUJCZmhzRXdaZzl5amsyUWdmbU5kSDVnNlU2aDVRWFZIVUFZYmRSUGU2VkxVcUVSWFJ4c1RqajJLVFJlbjR1WE1aRnVPMnZmS0VGVlBBR1ZGM3l0b3Z5Y2RPb1FzTnBMbGpSd1N4X2N2UEZVQjN3WE5wekZPdXg3RF9wc1R1aVNkdTNQZ0N5N211YzFtZ2lTZ2NLQWJhazhfLTBCU3N2OWM?oc=5,"Prio (PRIO3) ainda tem risco de avalancagem, mas upside com catalisadores à vista br.investing.com",neutro,liquidez_refinanciamento,2,"Prio (PRIO3) apresenta risco de alavancagem em sua estrutura de capital, porém analistas identificam potencial de valorização com catalisadores esperados no curto prazo."
PetroRio,PRIO3,2026-03-31T17:17:33+00:00,Google News,noticia,------ Petrorio - Oficial ------- ( PRIO3 - ADVFN,https://news.google.com/rss/articles/CBMic0FVX3lxTFBLQnZMRVgzamg3TzkzckltMGJCSFlkdl9lOEM3MUZWUEpWQy15NEdIeVAtamJ0Q0VydHBqZnN3Zzg0MTRZcklJWGtvMW9hYjdseUR6cGRmRWluRVNFa1ptdDVwbWdrLTZ4UjRON2o0UTB0ZmM?oc=5,------ Petrorio - Oficial ------- ( PRIO3 ADVFN,neutro,resultado_guidance,1,Notícia sobre Petrorio (PRIO3) divulgada na ADVFN. Sem informações específicas ou dados quantitativos no trecho fornecido.
PetroRio,PRIO3,2026-03-18T07:00:00+00:00,Google News,noticia,Ações da PRIO (PRIO3): vale a pena ser sócio da antiga PetroRio? - Toro Blog,https://news.google.com/rss/articles/CBMickFVX3lxTFBodU9GTnRTY2dRbkxMRWdhSTd1N0pmUHJNSnBESzFkSVo5RVpFZTVTcHRaWWZTQm5YdnQ1Z05YbDI3Qy1LN0swdzBXY2xGd2lSaHhoYlhxeDZSRWNSNWE0cE1ZZVk5X0I5ZF84cnVtZk10Zw?oc=5,Ações da PRIO (PRIO3): vale a pena ser sócio da antiga PetroRio? Toro Blog,neutro,m&a_estrategia,1,Artigo do Toro Blog questiona o valor de investimento em ações PRIO3 da antiga PetroRio. Trata-se de análise editorial sem divulgação de dados operacionais ou financeiros específicos.
PetroRio,PRIO3,2026-03-17T07:00:00+00:00,Google News,noticia,Petrobras (PETR4) e PRIO (PRIO3) vão pagar mais dividendos? Veja impactos da alta do petróleo - suno.com.br,https://news.google.com/rss/articles/CBMijgFBVV95cUxOS0lGM0xHTi0yZGI5YmtOcEp3NWlvOXp3S1NfODU0YTAxN3BqYWlJVGt3NjFqWGY2SWhPTC1SSzluRXE5N3BCSkRLWnd6OHNJU1Y2WXBSWEkzUFB5N296Sm92Ym5QWTd5bWlmaTdNSTUyYk5qa1kyLWpCbGJ2UFlZR25rOXBOaVBWR1NEOVN3?oc=5,Petrobras (PETR4) e PRIO (PRIO3) vão pagar mais dividendos? Veja impactos da alta do petróleo suno.com.br,positivo,resultado_guidance;setor_macro,2,A alta do preço do petróleo pode resultar em aumento de dividendos pagos por Petrobras (PETR4) e PRIO (PRIO3). A notícia analisa os impactos potenciais dessa valorização de commodities nas distribuições aos acionistas.
PetroRio,PRIO3,2026-03-11T07:00:00+00:00,Google News,noticia,"Resultado da Prio (PRIO3) não emociona, mas ação surfa alta do petróleo. É hora de comprar? - Valor Investe",https://news.google.com/rss/articles/CBMihgJBVV95cUxQbmtnSlNuek0tS1JoM2trU28wLXVId3pEdER6SzFaWmhPVGJXTjE2SHVHTjlmemtwMm5BcmVGd1M2M2toR2xvV1JVS2FFVk1mLWJEbUlRXy1WamxEVDdFQXR0eHRvTkFWRnhvZEJ1Z0hWTE95YVg2N0FLNGM5OGVVMzJ6bVg3QXdTaTBJZk9oMWt2Z1FURjBFM2JSNUtONGRJN0cyd2E0RkhVOHFxb014dHluVjF2Vm9NbGRzdTdITjBwVUc3WXM0cm5SXzVFeDdvU2JURTVjNWZOOV9NVGJaRjF4QlRpNGxWdHhMLWVrcEZHWmlOUGdYVUg1X3drVVVkei1XaHl30gGUAkFVX3lxTE5kQjBwbFB0b296b1NFZlpmNDR5cWozeVFBaDh1U01wa2EzV2xHWjZwSm9YTFdZQV9oY1RrRmpNQ2VtdTduTGJsMm84Q1FKSHRuQ3YzTG80SDRmTklVYkpmTV9QUzFQUTFlWUNta0JlbVJkdHZWRHVMMXhGN2trb3RGQXF4czN6eGVUV3hpY0swRHNseFRVVGhKQmNGMkNMbE9MemVncmd6TDdETTFZdkVqbks1VHJNX0RwS1Fmd1NSVVFhMDFzRXRadzVzeXU5WmZ1b1JkV1hhSmY0ZVVGdnIxS3pkeDEwdGRmS2tsd3dwUXNJUFBpandaUm9MZ2xGSFJrc2FfdWJ3TTJBWmpoNjNBZktEZw?oc=5,"Resultado da Prio (PRIO3) não emociona, mas ação surfa alta do petróleo. É hora de comprar? Valor Investe",neutro,resultado_guidance;setor_macro,1,"Resultado da Prio (PRIO3) não apresentou destaques expressivos, mas a ação aproveita a alta do petróleo no mercado. O título questiona oportunidade de compra."
PetroRio,PRIO3,2026-03-27T16:51:09+00:00,Google News,noticia,Prio dobra produção em Wahoo e sinaliza potencial acima do planejado; ações sobem - EuQueroInvestir,https://news.google.com/rss/articles/CBMitAFBVV95cUxQUzBhNVF6Skcwdk5Wb1RpRjlycFgwQ2w4ZzNUZUJlTFo1VnJfZ3BhOTNtVnZtc0wtN1g2WndiSFB2UlRCbncwZUhPNjJrQjI4T0dvN1M4LTZLZUVkcFVHQUhQamgwdUpzVUtlenJTVGJiTDF0VGtsaF9BaGEtdjNLODQ0Um1qNUptd2F0RnRyV282QmRBNnVWckJsTWk3Y1RwNThjQTFrY2xmdzlCeFlMTmhHMkc?oc=5,Prio dobra produção em Wahoo e sinaliza potencial acima do planejado; ações sobem EuQueroInvestir,positivo,resultado_guidance;operacional_incidente,2,"Prio dobra a produção no campo de Wahoo e sinaliza potencial acima do planejado, impulsionando alta nas ações da companhia."
PetroRio,PRIO3,2026-03-31T21:04:17+00:00,Google News,noticia,PRIO3: ainda vale a pena vender após alta? Produção dispara e empresa mira novos dividendos - arevista.com.br,https://news.google.com/rss/articles/CBMivAFBVV95cUxNeE5YUlFsZks5R3YxMHR0Mk1yZm1ZbmxZZ2djSVpoN29DZUtqWF9QNTFMc2xiRU9tT0dDWTduNGF0RjhHNkwyeWd4eEhOOE1SbFhqSXgyb3VmLUhZSk4tY2wzNG1KbFR2dHp4dlYzVWhuRFMyQWdjRkFBZlRsczV2QjVTMldBeHViTjJxR0pyXzg5c293amRUQUFXVUl5X1hnOXgyU2plTWdVTXQ0dkJqUVVRRU1fbVg3Mm1VUw?oc=5,PRIO3: ainda vale a pena vender após alta? Produção dispara e empresa mira novos dividendos arevista.com.br,positivo,resultado_guidance;operacional_incidente,2,PRIO3 apresenta aumento na produção e sinaliza perspectiva de novos dividendos. A notícia questiona se ainda há potencial de valorização após alta recente das ações.
PetroRio,PRIO3,2026-02-20T08:00:00+00:00,Google News,noticia,Petrobras (PETR4) ou PetroRio (PRIO3)? Só uma delas tem espaço na carteira de ações do BTG Pactual; confira - Money Times,https://news.google.com/rss/articles/CBMi8gFBVV95cUxObDdGTVZKbl9xY1NWV2tLLVMzdGlsckhZdmw3S0RERzRaYUpSVnZMek53clg2MmQ0U09LUmxBSmZ2TF9VNkZrVjV2SkVXWFpsNkVuS2J6bVV4T05FeE5IOTFlSm9sb1FJVjRkOU9ySVdvMmFmMzlVVlhjNWhHSVVzRFJMU3pDeDJCMDl3RG1pSGNmcVVsa3JEZ2pwV25PbFA5R3VpczRQUDJfSTNvNUdsb3p6T1pQb3lFWlR1ajJaY0pIcnhsVzNBZ2pfNnVOYWphN3Z5RFJxYjBMVmlRazBITmdmN0RnNGtGWHJsc1g1QWFqZw?oc=5,Petrobras (PETR4) ou PetroRio (PRIO3)? Só uma delas tem espaço na carteira de ações do BTG Pactual; confira Money Times,neutro,m&a_estrategia,1,BTG Pactual selecionou apenas uma entre Petrobras (PETR4) e PetroRio (PRIO3) para sua carteira de ações. A notícia apresenta uma análise comparativa de recomendação entre as duas empresas do setor de petróleo.
PetroRio,PRIO3,2026-03-12T20:34:33+00:00,Google News,noticia,"Prio (PRIO3) | Certificação de Jan/2026: Uma vez mais, positivo para tese! - analisa.genialinvestimentos.com.br",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPMXdqODlIQVFUQ1NfZHlPaHpYLXhpR0UxdnVUYnRLUFNib1pIaEI4SDFVb09yQzRFQkpROXpNZ1VTdkVNemV6T1pBbW1JYW5LTy1EeWxrQ0pqV0haNEtSbVJORlJVczhZQjNRUWVBeUVuNS1mZnlWNjkzRTVsU19zZjJXNTBtandRbDc2S3l2aGVSNnIxWHVoUXRhOGRJeWRucFhRRzU3V1AzQldGbGRBSHE0U3BwalQ5TzY1VFZmTnEyZGc?oc=5,"Prio (PRIO3) | Certificação de Jan/2026: Uma vez mais, positivo para tese! analisa.genialinvestimentos.com.br",positivo,resultado_guidance,1,"Prio (PRIO3) recebeu certificação positiva para janeiro de 2026, reforçando a tese de investimento da empresa."
